Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
NKCECZG4MZTFB6PT,2.0,2016-01-18 16:40:34.000,451,Soha,No ,Hospitality,0,13,0,347.0,7,3528.0,4616.0,4421.407815
SHIE8QE6TZTDVCGZ,47.0,2015-09-25 14:30:40.000,447,Baylie,Yes,Child_care,0,52,1,305.0,7,2694.0,4081.0,550.6834248
AIREHYB5RUPCQN9U,10.0,2015-05-08 14:10:25.000,58,Willa,No ,Home_decor,1,33,0,272.0,15,2902.0,3935.0,3686.390925
ACBECFGTUMPYFR6Z,43.0,2015-05-07 15:09:55.000,423,Journee,No ,Cosmetics,0,44,0,200.0,17,4240.0,,6946.784208
TOPEH386MHGAZYNK,1.0,2015-05-14 17:31:39.000,65,Milana,Yes,Cosmetics,2,57,0,285.0,16,4684.0,6872.0,6033.377664
ACCDSY8EDTGSEZD5,21.0,2016-03-21 02:57:18.000,0,Wilma,Yes,Cosmetics,0,12,1,273.0,13,2902.0,10800.0,1069.82950635
BRAEYFDEUGF2SWYY,20.0,2015-08-18 21:16:49.000,358,Sutton,Yes,Home_decor,3,54,0,205.0,10,4119.0,12977.0,8705.47608
HAREGHFYFZFKGU9H,41.0,2016-02-25 00:36:24.000,452,Kiarah,No ,Educational,0,72,0,119.0,15,4761.0,6546.0,5723.1702
NKCEBGJZVGCZXMGD,31.0,2015-09-26 17:24:08.000,186,Alya,No ,Pet_care,0,83,0,161.0,2,2183.0,3461.0,2940.596736
NKCE9YFBNZRPZNDY,13.0,2016-01-07 06:04:38.000,50,Alanie,No ,Repair,0,22,0,289.0,8,944.0,1622.0,1569.097425
NKCE8GUZJWZRWGNQ,17.0,2015-11-21 06:36:51.000,358,Jolynn,Yes,Technology,3,11,0,646.0,7,3975.0,9367.0,7320.937833
DREEEYGRYGXYB9BU,49.0,2015-05-05 15:20:59.000,358,Athena,Yes,Fashion,3,93,0,365.0,12,5753.0,14282.0,10244.838912
SGEEHXRHX7CVWD59,41.0,2015-05-05 15:20:59.000,407,Kenneth,Yes,Hospitality,0,42,0,344.0,5,2723.0,4479.0,3921.54048
TCVEHSMFMDNFHQYG,34.0,2015-05-09 15:19:02.000,55,Jessie,Yes,Cosmetics,0,72,0,213.0,17,4977.0,,6093.5292
BRAE7FNDZG77GEZH,23.0,2015-08-20 19:36:21.000,2,Nayla,Yes,Repair,1,76,0,283.0,8,3228.0,5389.0,4549.0005
PCSEAKVBS6ZDETVX,31.0,2016-03-21 00:53:01.000,62,Scarleth,Yes,Cosmetics,0,33,0,236.0,15,9672.0,12251.0,11185.90515
BRAE7YF6ARDAG6QZ,40.0,2015-08-21 19:47:26.000,116,Bastian,Yes,Home_decor,0,53,0,270.0,15,1404.0,1776.0,1850.460768
TOGEH4GUFUXQBEED,37.0,2015-05-20 19:30:49.000,188,Emmalynn,Yes,Technology,0,3,0,569.0,6,4486.0,6241.0,5935.126428
SNDDXFDZNYWTHZX6,31.0,2016-03-26 17:25:24.000,94,Ariani,Yes,Home_decor,2,66,0,209.0,11,4851.0,11163.0,8142.5619
ACCEGZ65ZJHXZEVH,2.0,2016-02-22 22:40:17.000,70,Cameryn,No ,Repair,2,95,1,295.0,7,5609.0,7437.0,1008.6487488
WCKE2TFYWBRFZY7H,30.0,2016-03-06 04:47:42.000,3,Ronnie,Yes,Cosmetics,0,36,0,216.0,17,3317.0,5668.0,4704.34965
SHTE62WFHSE7YFHS,15.0,2015-05-05 17:20:59.000,35,Finley,No ,Organic,2,2,0,103.0,6,1891.0,7346.0,4723.797573
SFFEGZ6HFPNYZMVP,14.0,2015-05-08 17:20:48.000,268,Leonidas,Yes,Fashion,2,23,1,380.0,12,2303.0,5361.0,630.908775
SHOE794UZZSQHGZ9,20.0,2015-09-22 14:29:03.000,23,Ely,Yes,Child_care,1,12,0,323.0,5,3043.0,,4480.631892
PBXEAKA3AGPE4NRU,34.0,2015-11-21 05:53:58.000,451,Arlyn,Yes,Home_decor,0,33,0,221.0,14,8608.0,11316.0,10171.457625
PCSE4FKCFUXFP9VW,16.0,2016-03-28 20:40:34.000,58,Atlee,Yes,Fashion,0,22,0,376.0,11,7268.0,9474.0,8734.319475
CAGE7NK9GT9GQKH2,19.0,2016-01-04 08:05:38.000,14,Goddess,Yes,Repair,0,95,1,248.0,5,2749.0,3702.0,513.7602624
BRAE7YF6YZHQNQND,25.0,2015-08-19 17:36:09.000,62,,Yes,Organic,0,63,1,118.0,9,245.0,626.0,82.252665
ACCEGH6SF9X3PD9P,5.0,2016-02-25 00:02:02.000,55,Kennadee,No ,Repair,0,26,1,249.0,2,3406.0,6435.0,773.63307
RNGE7M92T8TC3DQH,49.0,2015-08-16 19:09:04.000,452,Harry,Yes,Technology,0,23,0,646.0,,4802.0,7028.0,6548.72715
CAGE5QSZMRV9VBGH,36.0,2016-01-23 23:32:26.000,436,Lucious,Yes,Pet_care,0,72,0,129.0,9,2413.0,5268.0,3933.2304
BOTEH2PJRPBTGXMB,28.0,2015-05-20 03:58:29.000,14,Madalynn,Yes,Technology,0,56,0,460.0,8,4336.0,5498.0,5346.492048
RTRDQZMJYG3JQ7PM,44.0,2016-01-25 03:38:05.000,448,Adhya,Yes,Educational,0,40,0,107.0,5,2450.0,3295.0,2913.86885
SNKEBYHG8W4FGBQV,14.0,2015-11-17 04:56:17.000,65,Alaynna,No ,Educational,2,84,0,147.0,7,3446.0,6686.0,5141.43168
NKCE4VA4WZWGGXUT,37.0,2016-01-23 20:58:38.000,451,Khalif,Yes,Organic,0,32,0,129.0,8,3393.0,4584.0,4110.388275
CRTECN2QYGGUZ9HW,35.0,2015-09-24 17:23:29.000,268,,Yes,Pet_care,2,21,0,137.0,7,1026.0,3453.0,
WATEC87GMAMZAMWA,19.0,2015-05-05 13:12:57.000,470,Hayden,No ,Pet_care,0,82,0,148.0,4,581.0,1003.0,926.779392
CRTECN2QZUNXDN4E,50.0,2015-09-23 14:23:34.000,268,Josefina,Yes,Organic,2,6,0,116.0,6,773.0,3549.0,2278.07217
PCSEC99M5VKHCAY6,5.0,2016-03-15 03:54:36.000,57,Tymber,No ,Hospitality,0,69,0,303.0,5,5595.0,10794.0,8416.584
JWSE29XBXVZBYDGK,30.0,2015-08-15 21:12:54.000,165,Ford,Yes,Hospitality,0,48,0,291.0,13,4780.0,6609.0,5954.54544
SHOEH3DZBFR88SCK,49.0,2014-02-25 07:07:06.000,367,Isabella,Yes,Cosmetics,0,10,0,208.0,13,2363.0,5265.0,4026.557304
TSHEG57SNQEHD97V,8.0,2015-08-23 19:36:36.000,70,Jordin,Yes,Hospitality,2,72,0,250.0,5,1081.0,3323.0,2428.569
PENEGJY8STATFZHY,46.0,2015-08-23 21:36:21.000,454,Siya,No ,Organic,0,41,0,107.0,7,1489.0,3116.0,2395.678896
CTTEH9FX5D9BYFYR,47.0,2016-03-10 17:55:22.000,268,Rigby,No ,Educational,2,41,0,160.0,14,2441.0,4604.0,3663.830448
ACCEGH6RHZMYYWPQ,26.0,2016-02-24 23:48:24.000,456,Kayanna,No ,Cosmetics,0,93,0,204.0,16,2972.0,7683.0,5460.243712
TKPEHS7R72ZCQBGG,46.0,2016-02-27 01:02:00.000,268,Abdias,No ,Fashion,2,97,0,394.0,12,2975.0,4031.0,3845.02272
ACCEJSKZZGRHRGQH,1.0,2016-03-05 05:47:42.000,58,Calianna,Yes,Hospitality,0,30,0,290.0,9,4520.0,6489.0,5784.951375
BRAEDSGAZGGTE4RY,16.0,2015-08-21 19:32:42.000,93,Humberto,Yes,Hospitality,1,54,0,233.0,7,1200.0,,4328.995968
NKCEAGXHGFZZZKBK,23.0,2015-11-18 07:56:42.000,443,Sydney,Yes,Technology,0,34,0,521.0,13,7762.0,11642.0,10210.020975
NKCECEBZYG9NCPBW,7.0,2015-11-17 05:56:29.000,108,Tayah,Yes,Hospitality,0,4,0,203.0,14,2611.0,6436.0,4732.356717
NKCE9G2AGZJCFWTD,41.0,2015-09-25 16:21:57.000,14,Antwon,No ,Technology,0,32,0,507.0,17,,4587.0,4457.04945
PACEBQ5THBFZZYUX,1.0,2015-09-24 16:31:33.000,14,Preslie,No ,Hospitality,0,43,0,294.0,,3102.0,,4154.509872
JWSEBUKYBFXYWAGF,1.0,2016-03-29 22:59:18.000,57,Ehan,Yes,Pet_care,0,10,0,118.0,10,2874.0,7181.0,5150.014947
CSOEGTPQFQMAFRJR,6.0,2016-03-10 00:39:04.000,469,Jabriel,No ,Child_care,0,56,0,269.0,7,4387.0,6423.0,5641.442208
PCSEAYRTWFFHXZF7,48.0,2016-03-28 20:40:00.000,113,Aryiah,Yes,Child_care,0,48,0,300.0,13,2918.0,13336.0,8383.569552
BRAEAW9JPBZUGWHH,22.0,2015-08-19 21:04:47.000,87,Aarya,Yes,Educational,0,49,0,122.0,5,4148.0,5582.0,4957.497648
BRAECTFYX5WAPU8J,2.0,2015-08-19 20:47:45.000,99,Rylen,No ,Child_care,0,65,0,324.0,13,1103.0,,2039.6475
PBXEAY9JJ77CHRZY,27.0,2016-01-25 02:18:04.000,124,Aaria,Yes,Organic,0,88,0,119.0,9,2533.0,3732.0,3207.457792
DRPEHYHKW3J4CWWB,32.0,2015-11-12 18:09:33.000,14,Brailee,Yes,Cosmetics,0,77,1,213.0,16,3778.0,5303.0,706.97286
SHOE6QGATWATFY5J,37.0,2015-09-22 14:29:48.000,74,Oskar,Yes,Fashion,0,57,0,368.0,11,3384.0,4245.0,4159.90512
ACCEDSKGPSQFT79Y,33.0,2015-08-16 23:24:07.000,443,Rogelio,No ,Hospitality,0,46,0,258.0,13,6212.0,8306.0,7478.270784
ACCEAZCVNQYF3NS4,37.0,2015-08-17 21:04:47.000,58,Misael,Yes,Educational,0,27,0,158.0,14,4958.0,7193.0,6226.404975
NKCE7H2EF53YKKUT,35.0,2016-01-24 19:39:43.000,3,Virat,Yes,Organic,0,64,0,113.0,5,2417.0,3655.0,3119.0148
NKCE6SR4N6ZGQ9FN,23.0,2016-01-22 00:19:55.000,111,Hadley,Yes,Technology,2,63,0,494.0,12,2927.0,4151.0,3996.8775
PBXEAT5Y8KFGHBGC,27.0,2016-02-18 15:53:51.000,70,Azlan,Yes,Repair,2,36,0,245.0,2,1645.0,2260.0,2192.395275
NKCE9W4ZJA3AJF2C,28.0,2015-11-19 07:54:31.000,447,Orianna,Yes,Child_care,0,21,0,298.0,8,5215.0,10271.0,8027.072025
MUGEBFGY3ZYAPFYR,10.0,2015-09-22 16:29:07.000,24,Marli,Yes,Home_decor,0,77,0,284.0,14,2724.0,3969.0,3598.8381
GLSEHB7RPDSRAHRA,28.0,2016-03-10 17:54:47.000,224,Rickie,No ,Organic,2,20,0,149.0,5,4359.0,7925.0,6152.453425
TOPEHZMKZ67ZYXYX,4.0,2015-08-23 19:36:29.000,90,Jamya,No ,Fashion,0,68,0,366.0,13,1224.0,2070.0,1994.9886
PBXED68MYA6JQ6RJ,23.0,2015-12-29 13:32:02.000,14,Dutch,Yes,Repair,0,90,1,207.0,4,3028.0,3857.0,539.7460992
TOPEGJZHGZFSGCM8,19.0,2015-08-23 19:37:05.000,451,Zackery,No ,Technology,0,79,0,522.0,7,3569.0,5269.0,4894.6491
DREEFJFQVFKAUFHH,5.0,2015-09-22 14:19:57.000,152,Dashawn,Yes,Child_care,0,94,1,271.0,17,1110.0,,230.2134912
WATDGDHYHGDPZNCX,11.0,2016-03-28 21:58:42.000,105,Dre,Yes,Child_care,0,14,0,308.0,7,753.0,5061.0,3216.708297
SHOEFVT7PSMSBXKA,2.0,2015-05-08 16:09:37.000,458,Danna,Yes,Home_decor,0,90,0,231.0,11,6353.0,9312.0,7955.881472
WATE8E8PATYHTDMD,3.0,2016-03-27 20:17:08.000,416,Jalaysia,Yes,Organic,2,25,0,138.0,6,2645.0,8739.0,5818.83645
BRAEDQFRZEEGC49E,28.0,2015-08-21 17:36:50.000,110,Darnell,Yes,Child_care,0,14,0,284.0,5,700.0,1653.0,1460.943891
SHOEAUABZ9EJC7YC,48.0,2015-09-22 15:23:34.000,198,Dov,Yes,Technology,2,42,0,519.0,9,2390.0,2868.0,3130.207632
BRAEAR7WGUYDH65R,6.0,2015-08-21 21:36:13.000,24,Salem,Yes,Technology,0,11,0,583.0,17,4582.0,5857.0,5810.788863
BRAEGJFXQ6ZMRMAF,29.0,2016-03-29 20:55:43.000,70,Aerilyn,Yes,Cosmetics,2,24,1,212.0,16,2074.0,6653.0,685.65357
ACCE8DY6GCGZSNYJ,31.0,2015-09-26 15:19:57.000,3,Brie,No ,Pet_care,0,29,0,138.0,1,1898.0,3684.0,2921.9568
INKDYGGGBYXZXYBZ,30.0,2015-08-23 18:48:47.000,389,Nestor,Yes,Child_care,1,10,0,295.0,11,1578.0,,3175.352433
MUGE99BWHAB47HZC,21.0,2015-09-22 16:22:42.000,403,Zaine,No ,Educational,0,27,1,162.0,8,1980.0,3115.0,405.7141725
BRAECKHYYMVKTB69,6.0,2015-08-20 20:36:29.000,441,Lacy,No ,Pet_care,0,75,0,161.0,9,5578.0,,7031.2176
TSHEGGCM94YSHMF7,2.0,2015-08-23 21:31:51.000,205,Bryer,Yes,Pet_care,0,31,0,163.0,6,2237.0,,2806.057275
NKCE7MMGEGWYZ6WR,41.0,2015-09-25 17:29:15.000,65,Zyion,Yes,Home_decor,2,20,0,227.0,15,2388.0,4545.0,3615.47925
SUDEGVGYPKQSBP8T,46.0,2015-09-06 21:15:41.000,24,Aviva,No ,Educational,0,96,0,129.0,7,2411.0,3305.0,2945.9584
ACBECFGTT7FRDPMG,26.0,2015-05-07 14:20:59.000,447,Esmeralda,Yes,Fashion,0,26,0,394.0,16,2979.0,4541.0,4149.61995
BEOEHHQZYG2VSX6W,42.0,2016-03-10 09:27:25.000,55,Krystian,Yes,Educational,0,83,0,102.0,8,2387.0,5953.0,4213.775104
MUGEBFGF6PBQ2R3K,33.0,2015-09-22 17:21:57.000,294,,Yes,Fashion,2,62,0,366.0,12,883.0,5474.0,3512.8269
BRAE8NW7AM5HDEYY,5.0,2015-08-20 21:36:53.000,441,Cian,No ,Child_care,0,49,0,286.0,12,5773.0,7600.0,6935.844672
BRAE6YVWFYHZRV5Z,39.0,2015-08-19 21:36:19.000,275,Guinevere,Yes,Pet_care,0,39,0,126.0,7,1061.0,3332.0,2318.2299
BRAEGJFXESES6E8F,32.0,2016-03-29 19:58:16.000,30,Garry,Yes,Child_care,0,25,0,253.0,8,1774.0,5525.0,3895.65645
PCSE27VV35ZGZBB3,21.0,2016-03-27 20:27:16.000,416,Jumana,Yes,Educational,2,56,0,115.0,11,2790.0,9094.0,6024.733344
NKCE9W4Z7SFEKVWK,38.0,2015-11-14 16:01:22.000,358,Daylon,Yes,Home_decor,3,81,0,283.0,11,6733.0,15450.0,11222.73152
TCVEHSMFYEQGRTAZ,9.0,2015-05-09 16:19:45.000,447,Amelie,Yes,Fashion,0,22,0,394.0,11,4128.0,5502.0,5201.26425
PELEGPGCDR7TXNSG,32.0,2016-03-07 01:52:18.000,3,Keylan,No ,Child_care,0,14,0,293.0,10,3544.0,5061.0,4599.34002
TSHEDFAD9E8PNTQX,20.0,2016-03-30 20:55:13.000,60,Zelia,No ,Pet_care,3,24,0,129.0,5,226.0,1463.0,971.4852
BBAEEBGMPBGA2GZU,3.0,2015-08-15 19:12:54.000,320,Estelle,Yes,Hospitality,0,24,0,229.0,11,4932.0,10791.0,8078.902125
CAGDU85YZUFN86CH,32.0,2016-02-20 18:27:52.000,283,Eliab,Yes,Fashion,0,40,0,379.0,14,2149.0,6164.0,4439.1403
SHOEYSUKSZNTJPJN,34.0,2015-09-22 15:20:18.000,445,Abigayle,Yes,Cosmetics,0,14,0,298.0,12,2126.0,3339.0,3033.476622
WATEYAP38HHARJDT,13.0,2016-03-28 21:59:20.000,11,Elijiah,Yes,Pet_care,3,62,0,124.0,7,518.0,1568.0,1156.0527
BRADWDT4T8HG5GKV,18.0,2015-08-19 19:21:35.000,93,Emerald,No ,Pet_care,1,86,0,199.0,7,1218.0,3375.0,2461.151616
BRAECKHXJZVGVNCN,10.0,2015-08-21 17:36:58.000,111,Fredrick,Yes,Home_decor,1,100,0,243.0,13,1552.0,2852.0,2392.78315
PBXE82KPEFNGC5CH,12.0,2016-01-07 04:12:17.000,294,Moussa,No ,Technology,2,97,1,635.0,16,1177.0,2898.0,395.5843584
NKCE6FBFZZPKZ7S3,20.0,2015-12-11 18:59:34.000,416,Valentine,Yes,Organic,2,20,1,114.0,6,1838.0,7353.0,690.9351225
CAGE8WYMHA8KZPT8,7.0,2016-01-06 07:16:53.000,101,Bodi,No ,Organic,0,18,1,103.0,7,1292.0,1650.0,236.23087455
TKSED5CFETHWMD6N,35.0,2015-05-07 16:12:16.000,23,Miracle,No ,Home_decor,1,90,0,252.0,11,7470.0,12296.0,9999.769472
BRAEBBYRUG384YFE,17.0,2015-08-18 19:21:09.000,87,Kylah,Yes,Hospitality,0,99,1,276.0,7,,6142.0,836.7403968
CRTEHSSAM5WKZS3V,32.0,2016-02-21 20:38:25.000,58,Henna,No ,Cosmetics,0,76,0,297.0,14,4533.0,6002.0,5516.1513
PENEJWJ5UTTSUR7N,49.0,2015-05-08 13:11:55.000,456,Brittany,No ,Home_decor,1,65,0,297.0,14,6599.0,9065.0,8058.5604
BRAEE6KRMT9BD2RK,27.0,2015-08-20 01:30:54.000,441,Vladimir,Yes,Pet_care,0,34,0,175.0,3,6867.0,8503.0,7842.654225
CAGE75EBF9DTYAF3,3.0,2015-11-20 05:56:22.000,451,,No ,Educational,0,76,0,139.0,,8593.0,12240.0,10460.2608
WATE8EGFYTPZYMBR,6.0,2016-03-28 22:03:19.000,94,Jebediah,Yes,Repair,0,98,0,234.0,1,921.0,12396.0,6793.908352
NKCE79CGH6HQH4PG,20.0,2015-09-26 13:25:02.000,3,Annsley,Yes,Hospitality,0,84,0,294.0,10,1944.0,3455.0,2953.05472
WATEFEYNXTFZGEHC,50.0,2016-03-28 02:37:32.000,63,Bransyn,Yes,Organic,1,1,0,110.0,9,6880.0,16927.0,12023.007579
NKCE9JBQXHRVAGRE,15.0,2016-01-17 01:14:27.000,117,Neely,No ,Pet_care,0,98,0,103.0,9,1311.0,2531.0,1996.559488
SFFEGZ6HSERKW3NQ,32.0,2015-05-08 17:20:59.000,358,Remy,Yes,Fashion,3,96,0,376.0,16,4251.0,13554.0,9158.924544
BRAEDTQFE6HWKXXB,45.0,2015-08-19 21:13:28.000,92,Hayleigh,Yes,Fashion,0,74,1,370.0,14,339.0,1752.0,210.41856
BRAE8GDGSKTVFQZE,19.0,2015-08-18 23:14:37.000,74,Yahya,Yes,Fashion,0,38,0,357.0,13,5136.0,7667.0,6749.90295
SHIE6WXTWZ2U4RH9,4.0,2015-09-23 14:28:55.000,57,Nikita,Yes,Cosmetics,0,20,0,261.0,15,1027.0,4877.0,3145.037825
WATDZ2ZQE9C7GQVK,21.0,2016-03-25 03:13:13.000,0,Tylin,Yes,Fashion,0,40,0,383.0,15,3487.0,10445.0,7193.862375
CAGEAJVFHAGWYAZH,21.0,2015-11-19 07:54:46.000,14,Sena,Yes,Child_care,0,77,0,,10,6566.0,,7931.5731
LJGEJQ4H82QG64PN,16.0,2015-05-09 13:11:55.000,23,Coraline,Yes,Cosmetics,1,54,0,280.0,17,4076.0,,5968.276992
TOPE954FHVFSGAQF,47.0,2015-05-05 17:09:37.000,358,Waylon,Yes,Pet_care,3,58,0,146.0,1,2935.0,14224.0,8670.511296
RNGEBKGHZ6EKKVFB,4.0,2015-08-17 19:12:54.000,24,Hugh,No ,Cosmetics,0,40,0,260.0,,5277.0,7128.0,6325.57845
BRAE6FZQNYTSJXGH,9.0,2015-08-19 17:32:15.000,294,Leela,No ,Cosmetics,2,96,0,242.0,16,1418.0,2759.0,2300.232704
BRAEDSKCGHHJTHB3,39.0,2015-08-22 18:32:15.000,130,Chevelle,Yes,Fashion,0,87,0,384.0,12,590.0,3786.0,2537.555328
SHIEBGHD7Z7CXVCT,26.0,2015-11-14 17:09:22.000,55,Niall,Yes,Organic,0,74,0,100.0,7,3537.0,4694.0,4176.1962
TSHEBGC3SBJM3AQN,45.0,2016-03-29 23:01:13.000,275,Gryphon,No ,Cosmetics,0,44,0,293.0,12,1935.0,4599.0,3541.110912
WATEHZP4KYR8JVHP,45.0,2015-11-11 16:01:25.000,73,Aislin,Yes,Cosmetics,0,69,1,265.0,16,2247.0,,419.748615
ETHEGKHCZPNHD2QR,50.0,2016-03-08 00:50:35.000,62,Annagrace,Yes,Child_care,0,76,0,282.0,10,2160.0,8263.0,5443.7229
PLWE6S4A2TV5KK22,39.0,2015-05-06 16:20:08.000,446,Jane,Yes,Repair,0,82,0,267.0,3,5126.0,6833.0,6158.314624
RTREBUH2XQHZ5GCS,11.0,2015-12-31 07:56:36.000,70,Jerrod,No ,Fashion,2,5,0,391.0,15,1034.0,3227.0,2524.44753
SRTEGWKKXGGSERKZ,22.0,2015-05-08 14:13:23.000,452,Melany,No ,Educational,0,71,0,130.0,10,3923.0,5481.0,4788.333
RTREFWYNCYFURU5G,15.0,2015-12-26 15:35:36.000,3,Zenobia,No ,Organic,0,71,1,103.0,8,1662.0,2741.0,342.47961
DSTEJJ8VUGD5ZWVY,15.0,2015-05-05 14:11:57.000,423,Adeline,Yes,Pet_care,0,44,0,156.0,9,3341.0,8126.0,5856.934176
CAGE9ABBTS3Y9DHB,17.0,2016-01-04 05:48:21.000,3,Reyan,No ,Educational,0,5,0,105.0,8,1043.0,2671.0,1963.293651
GOGEHYHYSYZARTWY,27.0,2015-08-22 21:48:33.000,68,Shae,Yes,Repair,2,64,0,212.0,5,1002.0,3179.0,2280.5145
CRTECN2QSHETEZRE,26.0,2015-09-26 13:27:25.000,23,Kalliope,Yes,Cosmetics,2,52,0,299.0,15,2526.0,9739.0,6399.47952
NKCE93HATS55JCZD,41.0,2015-09-24 16:29:15.000,115,Elisheva,No ,Repair,0,65,0,267.0,6,1566.0,2247.0,2152.8936
BRADQZFYHJGCEDV6,25.0,2015-08-18 20:08:06.000,220,Fallon,Yes,Fashion,0,72,1,375.0,16,5628.0,7938.0,1064.574225
BRAE6BR2Z7YZWPFW,12.0,2015-08-21 17:48:33.000,116,Emeri,Yes,Repair,0,27,0,202.0,4,1541.0,1803.0,1869.983325
RNGEA9ZVXZGZGDG4,12.0,2015-05-06 16:12:41.000,3,Haley,No ,Technology,0,69,0,586.0,5,2529.0,5120.0,4368.2859
CAGDRJJ3HWPMJUCC,35.0,2015-11-19 06:54:13.000,452,Dylann,No ,Cosmetics,0,18,0,265.0,15,6670.0,9408.0,8315.228394
DREEGWVHWR36YPBY,17.0,2016-03-04 09:47:34.000,57,Zaeem,No ,Home_decor,0,68,1,218.0,14,4100.0,8166.0,944.399115
KTAEGPBZFPCGGFKZ,3.0,2015-08-22 19:48:45.000,283,Saphira,No ,Hospitality,0,88,0,285.0,5,1620.0,3594.0,2851.63648
SNDE482ZFH5GTVRD,39.0,2016-03-26 19:10:55.000,196,Aryelle,Yes,Technology,0,89,1,616.0,10,5472.0,8790.0,1146.3705792
CPCEJMM73MRDHKCY,38.0,2015-05-08 14:02:14.000,452,Kelly,Yes,Child_care,0,13,0,270.0,15,4224.0,5399.0,5088.211128
CRTECN2QYGBAQWZ3,45.0,2015-09-25 17:25:15.000,65,Hashim,Yes,Cosmetics,2,6,0,227.0,12,2312.0,4166.0,3469.543011
RTRDFFYGSSX2BYWU,31.0,2016-01-06 08:05:42.000,452,Elden,No ,Hospitality,0,28,1,212.0,5,3816.0,5118.0,700.42903875
PBXE8EHVHGAGE7GH,48.0,2016-02-08 03:12:56.000,55,Khaliya,No ,Organic,0,47,1,120.0,6,3416.0,4908.0,638.56188
CAGED2U3ZJSTGAMT,20.0,2015-11-17 19:29:38.000,63,Polly,No ,Pet_care,1,5,1,126.0,7,9311.0,13287.0,1714.76500635
JCKDXPJGEBDHVZ9G,21.0,2016-03-28 23:54:54.000,60,Julian,Yes,Hospitality,3,68,0,230.0,6,436.0,2570.0,1716.561
NKCE45YCF9MGXDYZ,20.0,2016-02-17 08:54:54.000,152,Zamaria,No ,Educational,0,17,0,122.0,7,2126.0,2782.0,2577.462228
PBXED695ZMGYHZST,24.0,2016-01-05 08:05:20.000,294,Wali,No ,Organic,2,28,0,135.0,7,1200.0,3585.0,2522.847075
SHTEE72RCD7G7D2N,30.0,2015-05-05 16:11:55.000,35,Sean,Yes,Hospitality,2,38,0,,14,1072.0,3774.0,2689.649025
PCSEAH5WZYZA5EVA,24.0,2016-03-28 20:57:10.000,94,Jazaria,Yes,Hospitality,2,88,1,326.0,9,910.0,13714.0,1130.1747072
VLBEGZ7SQZHZCEGY,42.0,2015-05-09 13:20:59.000,23,Dax,Yes,Cosmetics,0,97,0,245.0,13,6399.0,10579.0,8619.111424
BDSEGJBR736FBGUE,33.0,2016-03-29 21:58:17.000,35,Leylanie,Yes,Fashion,0,43,0,389.0,12,1718.0,2670.0,2569.081968
SHOEBBYTYEFP5WGN,41.0,2015-09-22 15:26:58.000,58,Arayah,No ,Technology,0,3,0,578.0,15,3090.0,4391.0,4323.677589
NKCE4TV4YPFUDGQQ,48.0,2015-10-25 23:33:20.000,58,Isreal,No ,Home_decor,1,51,0,242.0,16,3321.0,4604.0,4183.890624
BRAECGQ4YCUZ7HSW,17.0,2015-08-20 18:48:33.000,39,Ronaldo,Yes,Home_decor,3,60,0,218.0,10,3207.0,10096.0,6721.436625
CAGE8F56FWET6JMJ,17.0,2015-12-06 02:52:21.000,445,Mishka,Yes,Cosmetics,0,79,1,275.0,12,1178.0,1797.0,261.99558
ACCDXF9UAE73HDKX,27.0,2016-03-30 19:53:40.000,190,Jaydee,No ,Child_care,0,56,0,309.0,8,8902.0,12843.0,11118.58272
PBXE5ZJZQ57TTUP9,27.0,2016-01-03 07:05:19.000,443,Kelcie,Yes,Child_care,0,73,1,343.0,14,4590.0,6344.0,863.921025
ACCEGGHE7H4QBGSC,10.0,2016-03-29 00:49:01.000,65,Ryanna,Yes,Cosmetics,2,54,1,237.0,15,7361.0,10558.0,1372.6494576
PCSE76JVDFPCYYH8,26.0,2016-03-28 00:44:34.000,24,Aleister,Yes,Fashion,0,94,1,371.0,11,8344.0,10030.0,1414.5493824
ACCEAZCV5BHHDHFK,33.0,2015-08-16 20:21:35.000,149,Nala,Yes,Technology,0,79,0,508.0,15,6980.0,9228.0,8537.9184
BCHEHYUHYR9HASY5,28.0,2015-08-23 18:36:29.000,11,Amethyst,Yes,Repair,3,23,0,233.0,7,356.0,840.0,829.34145
SKIEAY9JU2DTH5GW,14.0,2015-08-17 19:16:49.000,444,Kamryn,No ,Hospitality,1,73,0,270.0,8,5962.0,,7642.2555
NKCEA5FHTTNBHR2J,34.0,2016-01-26 01:43:37.000,98,Elowen,Yes,Organic,0,31,0,139.0,7,1021.0,2417.0,1854.552
WATE9GY4HKXC8Z5E,41.0,2016-03-28 20:52:13.000,97,Deirdre,Yes,Home_decor,0,29,0,286.0,11,2612.0,10959.0,7061.2626
CAGDU85YWUCGG8JE,38.0,2016-01-06 04:05:57.000,93,Azuri,No ,Cosmetics,2,40,0,242.0,17,1157.0,4082.0,2801.466125
CRTECN2QVB3PB5HX,43.0,2015-09-23 15:26:36.000,23,Lourdes,Yes,Hospitality,0,4,0,300.0,10,3004.0,6855.0,5233.906557
BRAE5RWPSMVFKPBA,12.0,2015-08-20 21:33:35.000,59,Kyren,No ,Hospitality,2,8,0,229.0,6,1567.0,2513.0,2269.992978
NKCDZYX2SHTUHYNE,8.0,2015-09-26 17:31:33.000,452,Rider,No ,Organic,0,13,0,112.0,9,3324.0,4650.0,4102.179741
